動物的流水編號,動物的區域編號,動物所屬縣市代碼,動物所屬收容所代碼,動物的實際所在地,動物的類型,動物性別,動物體型,動物毛色,動物年紀,是否絕育,是否施打狂犬病疫苗,動物尋獲地,動物網頁標題,動物狀態,資料備註,其他說明,開放認養時間(起),開放認養時間(迄),動物資料異動時間,動物資料建立時間,動物所屬收容所名稱,圖片名稱(原始名稱),圖片名稱,圖片base64編碼,異動時間,cDate,地址,聯絡電話,
10603120201007,106031205,2,49,臺北市,貓,F,MEDIUM,黑黃,ADULT,F,N,東山路25巷,,OPEN,左眼萎縮 哈囉~我的名字叫苳珊，我的身體有些殘缺，希望有好心人願意包容我，帶我回家!,23288,2017-04-11,2999-12-31,2017-05-24 23:46:58,2017-03-12 16:44:51,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/6de56e26e75c19f70d4e2614ff2798da.jpg,,,2017/5/25 上午 12:03:35,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10605220601040,20170522019,6,61,,貓,M,MINI,其他,CHILD,F,N,大園區,,OPEN,,,2017-05-22,2999-12-31,2017-05-24 23:46:28,2017-05-22 16:30:21,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/b03708e67f7253244bb25760c289e8f8.jpg,,,2017/5/25 上午 12:04:05,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10604170601023,20170417007,6,61,,貓,F,SMALL,虎斑,CHILD,F,N,中壢區,,OPEN,,,2017-04-17,2999-12-31,2017-05-24 23:46:28,2017-04-17 16:33:49,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/88cf530d49c5c6ffb93d8a70a0ed34d6.jpg,,,2017/5/25 上午 12:03:40,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10605090201009,106050913,2,49,臺北市,狗,M,SMALL,白,ADULT,T,N,,,OPEN,雙側膝蓋骨脫臼、雙側腹脅部脫毛 -------------------------- 大家好~ 這是大球球， 目前我的精神食慾都很正常唷。 多年前從腳踏車上摔到，導致膝蓋骨脫臼， 不過這並不會影響我的行走爬樓梯， 我需要一個安穩的家，來看看活潑的我吧^^,23858,2017-05-10,2999-12-31,2017-05-24 23:46:12,2017-05-09 16:04:24,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/9392627d9056e877f574c8863f715332.jpg,,,2017/5/25 上午 12:03:56,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10307180303002,新北新莊20140714-1,3,52,新北市新莊動物之家,貓,M,MINI,虎班,CHILD,N,N,板橋區,,OPEN,,,2014-07-18,2999-12-31,2017-05-24 23:45:42,2014-07-18 16:27:43,新北市新莊區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/52/ecad6f1f14683ef64d9738f3a48a6f87.jpg,,,2017/5/24 下午 11:59:55,新北市泰山區楓江路191號,02-22977814,
10307240304005,新北中和20140724-5,3,53,新北市中和動物之家,貓,M,MINI,橘虎斑,CHILD,N,N,土城區,,OPEN,,,2014-07-24,2999-12-31,2017-05-24 23:45:32,2014-07-24 14:48:40,新北市中和區公立動物之家 ,,http://animal-adoption.coa.gov.tw/uploads/animal_album/53/5f983be56f1231d65fbda3d51737103e.jpg,,,2017/5/24 下午 11:59:55,新北市中和區興南路三段100號,02-86685547,
10307240304002,新北中和20140724-2,3,53,新北市中和動物之家,貓,M,MINI,橘虎斑,CHILD,N,N,中和區,,OPEN,,,2014-07-24,2999-12-31,2017-05-24 23:45:17,2014-07-24 14:48:40,新北市中和區公立動物之家 ,,http://animal-adoption.coa.gov.tw/uploads/animal_album/53/e2727d8dc9d2fb85aabe4353a32ef228.jpg,,,2017/5/24 下午 11:59:55,新北市中和區興南路三段100號,02-86685547,
10307110309003,新北五股20140710-3,3,58,新北市五股動物之家,狗,F,MEDIUM,黑色,CHILD,N,N,三重區,,OPEN,,,2014-07-11,2999-12-31,2017-05-24 23:44:58,2014-07-11 13:36:01,新北市五股區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/58/802aaeb084f944d4eb329ca33af95506.jpg,,,2017/5/24 下午 11:59:55,新北市五股區外寮路9-9號,02-82925265,
10310030301003,板橋2014092504 ,3,50,新北市板橋動物之家,狗,F,SMALL,黑色,CHILD,F,F,三峽區,,OPEN,,,2014-10-03,2999-12-31,2017-05-24 23:44:27,2014-10-03 08:40:34,新北市板橋區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/50/6d095a0a8fbd59c7a604cbe4df76ae57.JPG,,,2017/5/25 上午 12:00:04,新北市板橋區華東路1-9號,02-89662158,
10307110303005,新北新莊20140709,3,52,新北市新莊動物之家,貓,N,MINI,虎斑,CHILD,N,N,新莊區,,OPEN,,,2014-07-11,2999-12-31,2017-05-24 23:43:52,2014-07-11 11:59:00,新北市新莊區公立動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/52/4be572e1c89d3702e031470d9c317f57.jpg,,,2017/5/24 下午 11:59:54,新北市泰山區楓江路191號,02-22977814,
10505120903005,105050905,9,65,苗栗動物收容所,鴿子,N,MINI,灰色,ADULT,F,F,三義鄉,,OPEN,105年5月9日進所 無晶片 ,,2016-05-12,2999-12-31,2017-05-24 23:43:37,2016-05-12 10:04:56,苗栗動物收容所--狗狗收容區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/65/8882f48573cb959c5a5c169e31164907.jpg,,,2017/5/25 上午 12:01:30,苗栗縣苗栗市新川里泉水窩1號,037-368997 (請於開放時間內來電),
10605191301022,106-S032D,13,89,弘安動物醫院,狗,M,SMALL,黑棕,CHILD,N,N,西螺鎮漢光里,,OPEN,,,2017-05-19,2017-05-31,2017-05-24 23:42:35,2017-05-19 14:40:17,雲林縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/89/1495182100_89_b8cf2706fcb1f8ea5ca15cebe3525618.JPG,,,2017/5/25 上午 12:04:02,雲林縣斗六市雲林路二段517號,公告動物均安置於代收容動物醫院，請洽該動物醫院或代養場洽詢辦,
10605241005002,10605130013,10,91,中途動物醫院,狗,F,MEDIUM,其他黃棕,CHILD,T,N,,,OPEN,我在大里區 愛普生動物醫院開放認養 歡迎來電詢問04-24950118,,2017-05-24,2999-12-31,2017-05-24 23:41:38,2017-05-24 11:07:23,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/c766b54b6626fb5907ca2017c707358c.png,,,2017/5/25 上午 12:04:07,,,
10605241005001,10605120014,10,91,中途動物醫院,狗,M,MEDIUM,黑色,CHILD,T,N,,,OPEN,我在大里區 愛普生動物醫院開放認養 歡迎來電詢問04-24950118,,2017-05-24,2999-12-31,2017-05-24 23:41:22,2017-05-24 11:04:31,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/db3123c143606cddb57716c3289ea1b3.png,,,2017/5/25 上午 12:04:07,,,
10306270201101,103061506,2,49,臺北市,貓,M,SMALL,虎斑白,CHILD,F,N,敦化南路2段,,OPEN,,,2014-07-10,2999-12-31,2017-05-24 23:40:32,2014-06-27 15:11:15,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/47f7f920cb26add2874076d0059b300c.JPG,,,2017/5/24 下午 11:59:50,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10605191801010,10605191801010,18,77,屏東縣流浪動物收容所,狗,F,SMALL,白色,ADULT,F,N,,,OPEN,,,2017-05-19,2017-07-15,2017-05-24 23:39:43,2017-05-19 15:50:58,屏東縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/77/7357ceb6da54eec7e4c26c0f20ebdddb.png,,,2017/5/25 上午 12:04:02,屏東縣內埔鄉學府路1號(屏東科技大學內),08-7740588#6332；08-7701094,
10605231002015,10605040006,10,67,南屯園區,狗,F,MEDIUM,黑色,CHILD,T,N,,,OPEN,,,2017-05-23,2999-12-31,2017-05-24 23:39:33,2017-05-23 09:05:58,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/c8a44a62e984b9a5d5e058e4ffc8e668.PNG,,,2017/5/25 上午 12:04:06,臺中市南屯區中台路601號,04-23850976,
10310181401013,10310181401013,14,72,嘉義縣流浪犬中途之家,狗,M,BIG,棕色,,N,N,,,OPEN,,,2014-10-18,2999-12-31,2017-05-24 23:39:23,2014-10-18 08:09:47,嘉義縣流浪犬中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/72/1413590102_72_c24cd7dbc30067c5d466c1b322efd85c.jpg,,,2017/5/25 上午 12:00:06,嘉義縣民雄鄉松山村後山仔37~1號。,05-3620025辦公室；05-2724721中途之家,
10602200601009,20170220004,6,61,,狗,M,SMALL,黃,ADULT,F,N,平鎮區,,OPEN,,,2017-02-20,2999-12-31,2017-05-24 23:39:08,2017-02-20 17:55:07,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/cfbd55ee8d621a9bc2ee8a6b25891465.jpg,,,2017/5/25 上午 12:03:13,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10602230601019,20170223016,6,61,,狗,M,SMALL,黑,ADULT,N,N,中壢區,,OPEN,,,2017-02-23,2999-12-31,2017-05-24 23:38:52,2017-02-23 16:28:45,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/ced07b9962f5f83ff880aec0ee5000d2.jpg,,,2017/5/25 上午 12:03:15,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10605201101007,C7-1060520002,11,69,彰化縣流浪狗中途之家,狗,M,MEDIUM,白色,CHILD,T,T,彰化市,,OPEN,106年5月20日進入收容所，飼主送交，即日起開放領養,,2017-05-20,2999-12-31,2017-05-24 23:38:43,2017-05-20 16:06:43,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/1495267425_69_ba20c4c4417faf05e66bf09ac993841d.png,,,2017/5/25 上午 12:04:04,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638,
10602230601001,20170222001,6,61,,狗,F,SMALL,白,ADULT,N,N,平鎮區,,OPEN,,,2017-02-23,2999-12-31,2017-05-24 23:38:36,2017-02-23 16:28:43,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/7f1b7d9e416100f285dfae1decb7105a.jpg,,,2017/5/25 上午 12:03:15,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10604100601009,20170409004,6,61,,狗,M,SMALL,白,CHILD,F,N,楊梅區,,OPEN,,,2017-04-10,2999-12-31,2017-05-24 23:38:06,2017-04-10 16:54:35,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/4bf48e7e8990917bc8552a1294b2905f.jpg,,,2017/5/25 上午 12:03:34,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10310221501002,10310221501002,15,71,嘉義市流浪犬收容中心,狗,F,SMALL,白色,CHILD,N,N,美源里,,OPEN,,,2014-10-22,2999-12-31,2017-05-24 23:37:27,2014-10-22 14:33:55,嘉義市流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/71/64dd9ad39d7b92d29b45d646c9cd9302.jpg,,,2017/5/25 上午 12:00:06,嘉義市彌陀路101號旁(環保局停車場內)。,05-2168661,
10605201101008,外狗7-1060520001,11,69,彰化縣流浪狗中途之家,狗,M,MEDIUM,白黃,CHILD,F,T,花壇鄉,,OPEN,106年5月20日進入收容所，捕捉拾獲地點：花壇鄉灣福路60巷(水溝中)，即日起開放領養,,2017-05-20,2999-12-31,2017-05-24 23:37:03,2017-05-20 16:11:36,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/1495267760_69_7694f4a66316e53c8cdd9d9954bd611d.png,,,2017/5/25 上午 12:04:04,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638,
10603211002014,10602070024,10,67,南屯園區,狗,F,SMALL,白色,ADULT,T,N,,,OPEN,2/21 四合一檢驗皆為陰性。左眼曾受傷摘除，右前肢曾做過骨科手術，目前已癒合。,,2017-03-21,2999-12-31,2017-05-24 23:36:51,2017-03-21 13:34:59,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/9e3b734d0d48c905ac25ead5ea824707.png,,,2017/5/25 上午 12:03:26,臺中市南屯區中台路601號,04-23850976,
10605121005001,10604290001,10,91,中途動物醫院,貓,F,SMALL,黃色,CHILD,T,N,,,OPEN,我在北屯區"宏典動物醫院"開放認養中，歡迎來電：04-22416645,,2017-05-12,2999-12-31,2017-05-24 23:36:39,2017-05-12 17:19:29,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/5996eb29fd7f210092743dbb4ee90e9d.png,,,2017/5/25 上午 12:03:59,,,
10605191301014,106-L025C,13,89,文志動物醫院,貓,M,SMALL,虎斑白,CHILD,N,N,斗六市榮譽路,,OPEN,,,2017-05-19,2017-05-31,2017-05-24 23:34:48,2017-05-19 14:22:18,雲林縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/89/1495182095_89_fd1373a24fa6a4478cb0e3b94ab5eb52.JPG,,,2017/5/25 上午 12:04:02,雲林縣斗六市雲林路二段517號,公告動物均安置於代收容動物醫院，請洽該動物醫院或代養場洽詢辦,
10402261005005,10402020011,10,91,中途動物醫院,狗,M,SMALL,黃白,ADULT,T,N,,,OPEN,我在大里區彩虹動物醫院等待認養~Tel:04-24823365~,,2015-02-26,2999-12-31,2017-05-24 23:34:47,2015-02-26 17:31:17,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/4e6cc7e5673afc270325f5280603cc0a.png,,,2017/5/25 上午 12:00:16,,,
10411101005008,10410240003,10,91,中途動物醫院,貓,F,MEDIUM,其他橘黃,CHILD,T,N,,,OPEN,我將於中一寵物綜合醫院開放認養，Tel:04-24814507~,,2015-11-10,2999-12-31,2017-05-24 23:34:29,2015-11-10 13:33:45,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/07e369b93cbd9b9299e782cfb92cb0d1.png,,,2017/5/25 上午 12:00:48,,,
10408101002009,10407160014,10,67,南屯園區,狗,F,SMALL,白色,ADULT,T,N,,,OPEN,認養主打星：七歲以上犬隻，提供四合一套組、全血球計數檢驗及遛狗好幫手等多重認養好禮！,,2015-08-10,2999-12-31,2017-05-24 23:34:11,2015-08-10 16:56:29,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/0fd5b7ed95465044ccb6ea0b49e52721.png,,,2017/5/25 上午 12:00:34,臺中市南屯區中台路601號,04-23850976,
10409171004001,10409070008,10,90,愛心小站,狗,F,SMALL,棕色,ADULT,T,N,,,OPEN,,,2015-09-17,2999-12-31,2017-05-24 23:33:59,2015-09-17 12:25:43,臺中市愛心小站,,http://animal-adoption.coa.gov.tw/uploads/animal_album/90/37f9537fe9b6c2e0263d7f53d2dedaeb.jpg,,,2017/5/25 上午 12:00:40,,,
10407201005001,10405236005,10,91,中途動物醫院,貓,F,SMALL,虎斑,CHILD,T,N,,,OPEN,,,2015-07-20,2999-12-31,2017-05-24 23:33:42,2015-07-20 13:54:42,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/414d9863a417dcc69ad454f903e605d9.png,,,2017/5/25 上午 12:00:31,,,
10501111002007,10412310006,10,67,南屯園區,狗,F,SMALL,棕色,ADULT,T,N,,,OPEN,我在南屯區大原動物醫院開放認養，歡迎先撥打電話04-23891108詢問唷!!,,2016-01-11,2999-12-31,2017-05-24 23:33:31,2016-01-11 16:45:30,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/126a2fc52f7087ea41a0d2b0e27d74c4.png,,,2017/5/25 上午 12:01:03,臺中市南屯區中台路601號,04-23850976,
10512230201003,105122303,2,49,臺北市,狗,M,BIG,黑白,ADULT,F,N,,,OPEN,疑似乳頭腫瘤、乳頭疣增生 右後肢關節無力 大家好~我的名字叫大花，我的個性穩定、有些怕生，願意給我一個安養天年的機會嗎?請來動物之家看看我吧!,22638,2016-12-23,2999-12-31,2017-05-24 23:33:30,2016-12-23 16:34:52,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/4d23882d3bac36c3053a2a19680964d6.jpg,,,2017/5/25 上午 12:02:51,臺北市內湖區潭美街852號,02-87913254;02-87913255,
10509151005003,10508050018,10,91,中途動物醫院,貓,M,SMALL,虎斑,CHILD,T,N,,,OPEN,我在南屯區『信揚動物醫院』開放認養，歡迎來電詢問04-24751748,,2016-09-15,2999-12-31,2017-05-24 23:33:21,2016-09-15 12:59:34,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/2555cff00cfe13ccc4f1e55b36012cde.jpg,,,2017/5/25 上午 12:02:18,,,
10411231005003,10410266006,10,91,中途動物醫院,貓,F,SMALL,虎斑,CHILD,T,N,,,OPEN,我在東區安生動物醫院開放認養，歡迎來電04-23607399聯絡~,,2015-11-23,2999-12-31,2017-05-24 23:33:14,2015-11-23 16:07:54,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/ed92c6b6b750a456675590bb7576ae50.png,,,2017/5/25 上午 12:00:51,,,
10605041005009,10604210007,10,91,中途動物醫院,貓,M,SMALL,其他橘色,CHILD,T,N,,,OPEN,我在豐原區 福懋動物醫院開放認養 歡迎來電詢問04-25220909,,2017-05-04,2999-12-31,2017-05-24 23:32:57,2017-05-04 14:04:17,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/ef37d3e846097a23c6cb878ceec995b1.png,,,2017/5/25 上午 12:03:51,,,
10304211201001,140224-182,12,70,南投縣公立動物收容所,狗,M,SMALL,黑白,,T,N,,,OPEN,,,2014-04-21,2999-12-31,2017-05-24 23:32:54,2014-04-21 10:02:39,南投縣公立動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/70/600fa0cd48b7a72ea98d4a49e6a87491.JPG,,,2017/5/24 下午 11:59:35,南投縣南投市嶺興路36之1號,049-2225440,
10509151005001,10508050020,10,91,中途動物醫院,貓,F,SMALL,虎斑,CHILD,T,N,,,OPEN,我在南屯區信揚動物醫院開放認養 歡迎來電詢問04-24751748,,2016-09-15,2999-12-31,2017-05-24 23:32:51,2016-09-15 12:40:05,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/f56471bd4d6f8a344ac9ebc51a83b625.jpg,,,2017/5/25 上午 12:02:18,,,
10512011005001,10511190018,10,91,中途動物醫院,貓,F,SMALL,虎斑,CHILD,T,N,,,OPEN,我在西區 百科動物醫院開放認養 歡迎來電詢問04-23055172,,2016-12-01,2999-12-31,2017-05-24 23:32:45,2016-12-01 08:13:40,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/3fb42735d6d196201674ad7426bda695.png,,,2017/5/25 上午 12:02:40,,,
10511161002015,10511020038,10,67,南屯園區,狗,F,SMALL,其他白棕,ADULT,T,N,,,OPEN,,,2016-11-16,2999-12-31,2017-05-24 23:32:37,2016-11-16 08:40:10,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/a5caf6db96ab424a284a0ee0df0592f7.png,,,2017/5/25 上午 12:02:37,臺中市南屯區中台路601號,04-23850976,
10307110312001,新北動保20140705,3,92,新北市政府動物保護防疫處,狗,M,SMALL,黑黃色,CHILD,N,N,板橋區,,OPEN,,,2014-07-11,2999-12-31,2017-05-24 23:32:29,2014-07-11 11:02:14,新北市政府動物保護防疫處,,http://animal-adoption.coa.gov.tw/uploads/animal_album/92/83e2d86bf3674f4987d004ff2f7fd309.jpg,,,2017/5/24 下午 11:59:54,新北市板橋區四川路1段157巷2號,02-29596353,
10603140601006,20170314006,6,61,,狗,F,SMALL,黃,CHILD,F,N,大溪區,,OPEN,,,2017-03-14,2999-12-31,2017-05-24 23:31:59,2017-03-14 16:19:28,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/0011dfa215b04d714ec155f6434b689f.jpg,,,2017/5/25 上午 12:03:21,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765,
10603201701008,0320H3-1,17,75,高雄市壽山站動物保護教育園區,狗,F,SMALL,黃,CHILD,F,N,大寮區前庄路,,OPEN,,,2017-03-20,2999-12-31,2017-05-24 23:31:51,2017-03-20 14:34:09,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/88e83c0ebc19cd5e2163e6da371d215c.jpg,,,2017/5/25 上午 12:03:23,高雄市鼓山區萬壽路350號,07-5519059,
10605201101004,外貓-1060516004,11,69,彰化縣流浪狗中途之家,貓,F,SMALL,黑白,CHILD,F,F,彰化市,,OPEN,106年5月16日進入收容所，捕捉拾獲地點：彰化市後火車站，即日起開放領養,,2017-05-20,2999-12-31,2017-05-24 23:31:50,2017-05-20 15:43:19,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/1495266133_69_9e3669d19b675bd57058fd4664205d2a.png,,,2017/5/25 上午 12:04:04,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638,
10404141005003,10403310014,10,91,中途動物醫院,狗,M,MINI,黃白,ADULT,T,N,,,OPEN,我在西區百科動物醫院等待認養~Tel:04-23055172~,,2015-04-14,2999-12-31,2017-05-24 23:31:28,2015-04-14 16:20:33,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/d0674c5307f705ad554858824d82b048.png,,,2017/5/25 上午 12:00:20,,,
10306231002006,10306120004,10,67,南屯園區,狗,M,MINI,黑白,ADULT,T,N,,,OPEN,削瘦，認養後需持續飲食照護及實施全身健康檢查,,2014-06-23,2999-12-31,2017-05-24 23:31:13,2014-06-23 16:40:06,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/2c1cca4e5826da1770a92a8fc6d4a1ee.png,,,2017/5/24 下午 11:59:45,臺中市南屯區中台路601號,04-23850976,
10605231002003,10605050012,10,67,南屯園區,狗,F,MEDIUM,其他黑棕,CHILD,T,N,,,OPEN,,,2017-05-23,2999-12-31,2017-05-24 23:31:03,2017-05-23 08:58:03,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/fba029f74c6f326d616d5e9378192080.png,,,2017/5/25 上午 12:04:06,臺中市南屯區中台路601號,04-23850976,
10406161005001,10405210017,10,91,中途動物醫院,貓,F,SMALL,黃色,CHILD,T,N,,,OPEN,我在大里區愛普生動物醫院等待認養~Tel:04-24950118~,,2015-06-16,2999-12-31,2017-05-24 23:31:00,2015-06-16 15:51:02,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/db74dfc0e6e7f5c5bd1f517bbddee0ff.png,,,2017/5/25 上午 12:00:27,,,
10604071701005,0403C4-3,17,75,高雄市壽山站動物保護教育園區,狗,F,SMALL,黑,CHILD,F,N,大寮區前庄路,,OPEN,,,2017-04-07,2999-12-31,2017-05-24 23:30:31,2017-04-07 08:45:48,高雄市壽山動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/75/82d195a5ce35f5d76ed8a8a9b35e3bc7.jpg,,,2017/5/25 上午 12:03:33,高雄市鼓山區萬壽路350號,07-5519059,
